word,offset,length
留学,249813,10
返,249823,3
凡高,249826,3
忽视,249829,6
瞳,249835,4
悦读,249839,6
想着,249845,12
史盲,249857,4
回憶,249861,52
applicable,249913,3
黄仁宇,249916,18
吴,249934,3
冷酷,249937,84
Cross,250021,3
红豆,250024,3
击,250027,3
坚苦,250030,14
Philoshophy,250044,20
透镜,250064,3
举头,250067,3
J8,250070,6
次序,250076,3
章伯钧,250079,3
章,250082,6
001,250088,3
新,250091,475
alchemist,250566,4
books,250570,46
真不错,250616,3
浪漫主义,250619,23
醒,250642,26
1985,250668,3
極致,250671,4
200906,250675,6
捏把汗,250681,3
Garbriel,250684,3
深究,250687,3
beijing,250690,6
译林,250696,89
为官,250785,6
男公關部,250791,3
蒙古,250794,6
人性,250800,532
地狱,251332,5
扎堆,251337,3
弗兰克,251340,9
批驳,251349,261
台台,251610,4
网上,251614,75
武林,251689,3
阿拉蕾,251692,3
薄,251695,9
成像,251704,3
得于,251707,3
异常,251710,212
记不住,251922,17
大阿福,251939,3
文哲类,251942,86
号泣,252028,6
beatgeneration,252034,9
那天,252043,6
双性,252049,3
广袤,252052,3
AHA,252055,35
未知,252090,18
性别,252108,55
物,252163,33
大帝,252196,34
洪荒,252230,6
psychologie,252236,7
金陵,252243,18
活泼,252261,12
beyond,252273,10
理会,252283,9
牧云笙,252292,3
虚时,252295,4
手工,252299,22
C1,252321,3
朝东,252324,9
℃,252333,43
安达,252376,4
举一反三,252380,9
必败,252389,12
FQ,252401,3
思维科学,252404,4
竞选,252408,3
欧陆,252411,3
高效,252414,3
掌控,252417,6
沒多大,252423,3
无尽无休,252426,6
場,252432,3
记住,252435,12
长篇小说,252447,407
一同,252854,16
帕,252870,6
抄襲,252876,14
必用,252890,3
俊平,252893,4
乡愁,252897,6
哲學,252903,96
毒杀,252999,4
诚品,253003,7
浅喜,253010,48
当代艺术,253058,13
可买,253071,6
子弹,253077,7
大湿,253084,4
道长,253088,9
雲,253097,3
nirvana,253100,3
永玉,253103,3
Alice,253106,94
小说家,253200,17
折损,253217,3
别具一格,253220,3
三面,253223,92
GB,253315,12
混沌,253327,3
暗涌,253330,11
加繆,253341,3
股票,253344,6
Connolly,253350,4
悦悦,253354,11
堅義博,253365,8
卖画,253373,27
发声,253400,3
電影,253403,79
戏剧化,253482,3
咏叹,253485,3
歌舞伎,253488,6
ThinkAgain,253494,3
自学成才,253497,4
恶浊,253501,4
虫师,253505,3
web,253508,42
黒,253550,6
之生,253556,18
鷠,253574,98
Thea,253672,3
前去,253675,3
路飞,253678,3
佐治,253681,3
PHILOSOPHY,253684,6
inspiration,253690,10
111111111111,253700,3
mannagement,253703,6
x,253709,9
英雄主义,253718,6
SL,253724,6
小样,253730,3
Ⅲ,253733,6
泛论,253739,9
先生,253748,81
侧影,253829,18
前生,253847,3
Suskind,253850,3
淳,253853,7
演绎,253860,3
鬼怪,253863,12
文明史,253875,9
心扉,253884,27
Drunkpiano,253911,7
木兰,253918,3
黑人,253921,3
三毛,253924,77
欧美,254001,426
胜负,254427,3
剥,254430,3
总会,254433,78
花落,254511,23
反向,254534,15
启示,254549,33
Columbia,254582,3
弗朗索瓦,254585,3
终结版,254588,3
三叶草,254591,3
压服,254594,3
例子,254597,4
所得,254601,22
wand,254623,3
特辑,254626,3
200701,254629,3
201006,254632,22
663,254654,3
穆里埃,254657,3
匕首,254660,6
史地,254666,11
MANGA,254677,5
5starbyhecaitou,254682,6
美形,254688,3
again,254691,12
不举,254703,4
黄老,254707,6
梭罗,254713,6
印第安,254719,3
外國,254722,389
五中,255111,4
母亲节,255115,4
ThinkingAboutCapitalism,255119,3
第八,255122,10
江户,255132,10
暂存,255142,3
巨想读,255145,4
事实上,255149,4
GE,255153,6
壞人,255159,3
音乐吧,255162,3
大棚,255165,5
八分钟,255170,19
科埃略,255189,4
案头,255193,5
委屈,255198,6
埋伏,255204,9
开端,255213,3
伴,255216,19
追念,255235,3
军事,255238,21
中日关系,255259,6
India,255265,12
线路,255277,3
三月,255280,9
评论集,255289,3
无恙,255292,3
舒,255295,87
八卦,255382,86
Brothers,255468,3
小径,255471,14
化冻,255485,4
缪娟,255489,3
洗脑,255492,17
指使,255509,3
王者,255512,6
唠唠叨叨,255518,9
D20100611,255527,4
小书,255531,22
鄭淵潔,255553,9
Nirvana,255562,3
堪配,255565,4
录,255569,160
白夜,255729,35
计,255764,9
麥田裡,255773,6
多一份,255779,3
宠物,255782,9
一讀,255791,3
建议,255794,7
敏感,255801,39
扬,255840,3
Grammatologie,255843,4
上银幕,255847,3
吴讷,255850,4
幻,255854,113
蔡志恒,255967,7
古诗词,255974,11
点儿,255985,4
忘不了,255989,3
企图,255992,28
弃,256020,63
ANNI,256083,9
酒吧,256092,3
书城,256095,27
自信,256122,6
总,256128,106
零售业,256234,3
Story,256237,18
侠探,256255,3
milan,256258,8
笔记本,256266,4
RecommendList,256270,131
強景,256401,3
富坚义博,256404,11
三井,256415,3
修養,256418,6
JulesVerne,256424,8
王,256432,55
变换,256487,3
宣传,256490,3
森永爱,256493,3
马俪文,256496,4
燈,256500,6
徐瀚,256506,4
连载中,256510,11
ReviewLater,256521,10
商场,256531,34
李炜,256565,4
com,256569,32
想一想,256601,3
UI,256604,6
日子,256610,101
葭,256711,3
换,256714,32
術,256746,11
礼,256757,12
ANN,256769,14
比利时,256783,3
Vonnegut,256786,3
凄凉,256789,51
鸡汤,256840,23
赋闲在家,256863,110
杂感,256973,3
留学生,256976,4
FTF,256980,3
台灣,256983,230
Freud,257213,6
少数民族,257219,8
职场,257227,108
飞船,257335,4
佛法,257339,6
情是,257345,18
美文,257363,160
空幻,257523,17
綠川幸,257540,3
球迷,257543,4
看一看,257547,7
语词,257554,4
傷感,257558,3
文丛,257561,15
拉,257576,12
洛,257588,26
靠北,257614,15
社评,257629,4
classics,257633,108
菁华,257741,3
纸上,257744,11
圣艾休,257755,3
Tolstoy,257758,6
IsaacAsimov,257764,4
家家,257768,17
慢是,257785,3
桀黠,257788,3
儿童教育,257791,15
包装,257806,6
liberal,257812,3
盗盒,257815,3
05,257818,91
四大,257909,8
愁滋味,257917,21
Antoinede,257938,3
喃喃自语,257941,3
css,257944,3
宾馆,257947,3
李正伦,257950,3
字典,257953,8
高数,257961,12
三十,257973,3
修心,257976,41
现代文,258017,21
f,258038,193
主义者,258231,46
伊斯,258277,3
掉书袋,258280,7
陈丹青,258287,24
JapaneseLit,258311,3
怀旧,258314,98
心之所,258412,27
life2,258439,3
分量,258442,3
明星效应,258445,3
大团圆,258448,3
变法,258451,3
玄虚,258454,16
萌萌,258470,3
photobook,258473,3
瞎读,258476,6
like,258482,6
知人论世,258488,3
Ashin,258491,3
闷,258494,6
弗,258500,59
马可波罗,258559,3
painting,258562,98
Patrick,258660,3
庆幸,258663,22
孺子,258685,4
Haruki,258689,40
精绝,258729,3
早前,258732,3
春桃,258735,3
♠,258738,206
尽头,258944,56
into,259000,3
Lit,259003,10
东家,259013,3
高中,259016,698
2000s,259714,46
龙哥,259760,9
四分五裂,259769,3
白日梦,259772,3
DIDAN0,259775,6
练,259781,4
新作,259785,3
胡扯,259788,12
娢,259800,10
半神,259810,6
发神经,259816,6
收割,259822,3
密令,259825,3
芬妮,259828,3
Shortstories,259831,3
元朝,259834,3
远望,259837,20
风险投资,259857,3
人权,259860,3
一隅,259863,6
外,259869,172
0805,260041,3
怀有,260044,6
证券,260050,6
美之,260056,3
强迫症,260059,7
不停,260066,4
max,260070,3
折中主义,260073,4
巖,260077,4
珍品,260081,3
政体,260084,3
吕归尘,260087,6
不好,260093,53
must,260146,23
性价比,260169,7
可笑,260176,29
专业,260205,142
『,260347,100
旧爱,260447,20
伟人,260467,9
件,260476,86
寓言故事,260562,6
WoodyAllen,260568,3
罪与罚,260571,3
米爾納,260574,3
人才,260577,3
苦旅,260580,53
Memory,260633,16
美好生活,260649,6
漫友,260655,40
我想,260695,3
改革开放,260698,18
矢澤愛,260716,10
地洞,260726,3
专史,260729,3
histoire,260732,6
精刚,260738,12
I4,260750,86
洞,260836,3
劉若英,260839,6
丽,260845,15
不期而遇,260860,3
提,260863,4
有稚,260867,3
记忆,260870,520
愚言,261390,3
ó,261393,3
Aldous,261396,3
Friedman,261399,3
他譯,261402,9
etc,261411,3
科本,261414,3
麦守,261417,3
天龙八部,261420,6
走走停停,261426,9
份子,261435,12
子君,261447,4
new,261451,3
Π,261454,3
岛,261457,87
钟楼,261544,3
马克思,261547,4
wangxiaobo,261551,13
Screenplay,261564,3
总一朗,261567,3
巨蟹,261570,3
商战,261573,36
岂,261609,6
surrealism,261615,3
白糖,261618,3
李继宏,261621,6
长安,261627,6
金钱,261633,12
JapaneseLiterature,261645,3
南瓜,261648,3
诺贝尔和平奖,261651,4
old,261655,3
見,261658,3
弃书,261661,4
飞特族,261665,4
删节本,261669,9
步朗,261678,3
一眨眼,261681,3
最让人,261684,6
扯破,261690,3
地铁,261693,104
内地版,261797,3
satire,261800,29
后现代主义,261829,29
主流,261858,67
绝恋,261925,7
吻,261932,6
王尔德,261938,9
一样,261947,6
玄教,261953,3
―,261956,8
Meet,261964,3
企业,261967,57
随想,262024,19
光榮,262043,4
被窝,262047,6
应霁在,262053,20
佳偶,262073,3
余,262076,20
民族,262096,64
200704,262160,3
Novel,262163,713
南美,262876,20
佛学,262896,21
生动,262917,9
明曉溪,262926,6
大声,262932,3
伊壁鸠鲁,262935,3
没辄,262938,5
姜喜宝,262943,6
宠物店,262949,7
心疗,262956,4
麦子,262960,3
Henry,262963,6
往来,262969,4
司丹,262973,3
解放前,262976,8
I7,262984,66
工余,263050,3
对不起,263053,15
伤害,263068,6
刘震云,263074,3
光年,263077,15
张竹明,263092,3
Margaret,263095,3
晒,263098,14
color,263112,4
城池,263116,40
物种,263156,3
pictures,263159,3
自贡,263162,12
蜉蝣,263174,4
财经类,263178,3
愈,263181,9
20,263190,225
馮友蘭,263415,3
六年级,263418,6
BAYr2SemB,263424,9
river,263433,3
supermary,263436,17
好哇,263453,4
第三世界,263457,3
中国戏剧出版社,263460,3
SocialTheory,263463,3
中國,263466,426
记事本,263892,3
如菊,263895,36
笑话,263931,15
大奖,263946,4
温馨,263950,62
哈德,264012,6
us,264018,9
夜空,264027,8
usability,264035,3
比纱,264038,3
花開,264041,38
交际花,264079,3
塑造,264082,12
颜如玉,264094,22
哎呀呀,264116,31
作案动机,264147,4
韩沪麟,264151,3
浪漫派,264154,6
第三个,264160,3
那篇,264163,4
music,264167,28
法治,264195,8
螺子,264203,3
苏苏,264206,3
中土,264209,45
逗,264254,23
杂货铺,264277,4
南方人,264281,3
学到,264284,17
施林克,264301,6
比较文学,264307,17
夏洛,264324,3
处境,264327,17
咨询,264344,15
司,264359,8
HeleneHanff,264367,3
Voynich,264370,3
sales,264373,9
福星,264382,3
中年男人,264385,4
花衣裳,264389,9
姚,264398,3
朝花夕拾,264401,34
４,264435,4
PIECE,264439,3
春藥,264442,60
Bilblioth,264502,16
杜,264518,13
標題,264531,3
流泪,264534,12
可不可以,264546,3
证明书,264549,8
离不开,264557,4
肖,264561,3
現代史,264564,3
步步,264567,3
道德经,264570,3
按摩,264573,3
anni,264576,36
翻译官,264612,3
other,264615,103
修行,264718,52
段誉,264770,3
吴调侯,264773,3
真名实姓,264776,3
Epistolary,264779,6
uu,264785,6
七笑,264791,3
ArtStudy,264794,13
决绝,264807,21
women,264828,6
电影院,264834,3
旧梦,264837,9
表明,264846,35
静静的,264881,3
馈赠,264884,3
you,264887,40
发散,264927,4
作家,264931,691
沟通交流,265622,7
壮阔,265629,4
九夜,265633,4
鞭挞,265637,3
shel,265640,6
新古典主义,265646,3
詹姆斯,265649,3
TAUTOLOGY,265652,6
事業,265658,3
Rowling,265661,37
莱特,265698,3
翻,265701,43
新思路,265744,3
藏密,265747,3
高中毕业,265750,3
aiaoni,265753,3
1969,265756,12
怨叹,265768,3
段氏,265771,3
棋魂,265774,6
I2,265780,284
沙龍,266064,4
自醒,266068,3
肖俊风,266071,3
民营企业,266074,6
概率,266080,4
时读,266084,52
简单,266136,169
失格,266305,9
外星人,266314,12
解释学,266326,6
单行本,266332,3
如意,266335,3
200801,266338,15
仙侠,266353,73
美少女,266426,20
ceo,266446,3
火枪手,266449,6
校正,266455,3
友誼,266458,3
唐月梅,266461,3
说实话,266464,9
老外,266473,25
style,266498,22
德国,266520,73
Legs,266593,3
购于,266596,22
7star,266618,17
凋落,266635,3
历史渊源,266638,3
LV,266641,23
业,266664,9
4Fun,266673,7
般天,266680,3
儿子,266683,102
矯情,266785,3
苏轼,266788,3
鲁思,266791,3
之作,266794,64
缓过,266858,3
2011Kindle,266861,7
Books,266868,34
粪便,266902,3
柯艾,266905,68
凄惨,266973,22
常看,266995,7
喵,267002,21
雨过,267023,3
19C,267026,6
卡謬,267032,3
罗克,267035,3
如花,267038,29
科学史,267067,9
莫文蔚,267076,3
受不了,267079,8
祈祷,267087,3
湖湘,267090,3
王三表,267093,6
网站,267099,3
柔弱,267102,83
为空,267185,6
huozhe,267191,3
胖财,267194,8
猴,267202,7
找死,267209,7
怪趣,267216,6
Khaled,267222,3
洋子,267225,6
胡呓,267231,4
Kindle,267235,37
ai,267272,9
塌实,267281,3
克斯,267284,3
几许,267287,3
Fashion,267290,42
文言,267332,11
成个,267343,4
声气,267347,50
旗袍,267397,3
布拉德,267400,9
文化冲突,267409,3
没编,267412,4
王文華,267416,6
翻翻看,267422,15
龙珠,267437,3
小英子,267440,3
博物,267443,51
烂尾,267494,9
IMPROVE,267503,3
Homo,267506,16
子恒,267522,4
辣评,267526,4
Angelia2041,267530,3
大片,267533,3
如歌,267536,14
朗达,267550,4
偏心,267554,12
贵国,267566,4
事在人为,267570,4
夏,267574,9
接洽,267583,6
206,267589,3
一交,267592,3
无趣,267595,12
修炼,267607,57
真酷,267664,3
扫描,267667,3
Ann,267670,123
电脑前,267793,3
格格,267796,6
無,267802,6
User,267808,3
PatrickSuskind,267811,3
WallStreet,267814,3
说客,267817,3
國外,267820,15
靈修,267835,12
literature,267847,323
写给,268170,14
onKindle,268184,18
病痛,268202,3
溜达,268205,4
绫,268209,3
北岛,268212,15
戀,268227,9
普是,268236,3
肖铁,268239,4
圖文,268243,49
Espa,268292,3
仪,268295,4
善恶,268299,3
美国化,268302,3
绛,268305,19
止不住,268324,3
曾炜,268327,5
涅槃,268332,3
马丁,268335,6
忘,268341,114
三聯,268455,21
self,268476,51
我脑,268527,3
障壁,268530,4
告竣,268534,73
Italy,268607,20
广图,268627,26
那首歌,268653,3
modernity,268656,3
幕末,268659,6
物质,268665,12
◎,268677,193
哲學史,268870,3
古典派,268873,3
小兒,268876,26
偷书,268902,4
曹三,268906,4
最烂,268910,6
酒论史,268916,3
诺贝尔,268919,20
陆粒星,268939,3
Amant,268942,3
20101217,268945,3
一見,268948,3
譯作,268951,59
杂篇,269010,13
需再,269023,8
H3,269031,3
凉,269034,7
流程,269041,3
全班,269044,16
金術師,269060,3
渡边,269063,12
耽漫,269075,6
张德芳,269081,6
大仲马,269087,11
茉莉,269098,4
Nonfiction,269102,33
big,269135,6
低头,269141,37
盲,269178,20
合本,269198,3
總論,269201,3
н,269204,3
急速,269207,6
军械,269213,7
HC,269220,3
Vol,269223,3
英文,269226,112
Christie,269338,24
催泪,269362,12
狮子,269374,17
刚买,269391,3
胡茵梦,269394,3
畜牧,269397,3
向日葵,269400,7
实践,269407,16
之窗,269423,4
叶,269427,3
三年级,269430,76
欢迎光临,269506,5
audiobook,269511,11
帕克斯,269522,4
十字,269526,3
品评,269529,133
满面,269662,3
出版物,269665,4
薰衣草,269669,5
』,269674,100
服,269774,3
境遇,269777,23
英语教材,269800,5
小豬,269805,4
活在,269809,40
杜鲁门,269849,7
深幻,269856,3
Saint,269859,12
HelenKeller,269871,3
病态,269874,11
冬夜,269885,4
茶余饭后,269889,6
设,269895,6
Douban,269901,3
草草,269904,3
轻得,269907,3
science,269910,30
Ｍ,269940,24
生态平衡,269964,3
纹身,269967,4
h2g2,269971,3
窥,269974,7
民主化,269981,16
拾起,269997,12
割鹿,270009,3
7744,270012,3
族,270015,12
鹿鼎记,270027,6
凝聚,270033,3
複,270036,24
斯汀,270060,6
忆苦思甜,270066,3
疯子,270069,21
Nobody,270090,9
就读,270099,21
鱼干,270120,23
嘟嘟,270143,51
PictureBook,270194,12
朦胧,270206,6
诞生,270212,6
健全,270218,3
因果,270221,4
置身,270225,3
施耐庵,270228,3
流失,270231,4
工夫,270235,3
周全,270238,3
情操,270241,17
Deutsche,270258,3
奥巴马,270261,4
要说,270265,4
lotus,270269,3
小公子,270272,3
角度,270275,25
latee,270300,66
别别,270366,4
语言,270370,10
莲,270380,9
卡片,270389,6
communication,270395,7
党,270402,37
Tiffany,270439,4
Promotion,270443,12
比赛,270455,3
Krten,270458,268
神经质,270726,9
南图,270735,11
冷淡,270746,4
Fitzgerald,270750,6
文图,270756,37
最愛之書,270793,3
侃爷,270796,6
OH,270802,3
飞影,270805,3
追寻,270808,9
erotic,270817,3
五七,270820,3
暗淡,270823,75
妍媸,270898,3
两宋,270901,6
纳兰,270907,8
＞,270915,3
作恶,270918,3
宏观经济,270921,9
人世,270930,3
刻画,270933,6
球状,270939,3
战火纷飞,270942,5
夜行人,270947,6
Funny,270953,4
传媒,270957,74
东野,271031,49
喧嚣,271080,13
anthropology,271093,3
首,271096,5
落伍,271101,9
绘制,271110,128
hp,271238,19
延伸,271257,3
周末,271260,3
罪念,271263,3
出身,271266,4
那点,271270,44
不安于室,271314,3
