word,offset,length
火焰杯,391380,9
AlfredHichcock,391389,5
卡尔潘,391394,3
野生,391397,3
JakeGyllenhaal,391400,15
低,391415,277
NO,391692,12
里卡,391704,6
IngridBergma,391710,3
Garcia,391713,22
东亚,391735,227
slum,391962,3
掃,391965,3
文艺圈,391968,4
波顿,391972,26
ailles,391998,3
刘栋,392001,4
壮志凌云,392005,3
EdgerWright,392008,3
demimoore,392011,3
谢娜,392014,10
JamesSchamus,392024,6
Marian,392030,3
Austin,392033,11
20009,392044,4
爱玲,392048,3
死去活来,392051,12
Loach,392063,3
王妃,392066,8
outplacement,392074,4
諾拉瓊絲,392078,3
withmo,392081,7
初吻,392088,6
埃格,392094,3
Foreign,392097,3
沉沦,392100,10
sofiacoppola,392110,8
curtis,392118,4
Salt,392122,4
cultural,392126,12
底片,392138,3
莫,392141,52
沈威,392193,4
克伦威尔,392197,16
枯竭,392213,4
柯佳燕张,392217,4
strlep,392221,3
郑明,392224,3
korean,392227,20
Hennessy,392247,4
JamesDenton,392251,3
Ho,392254,22
中心主义,392276,3
骑祖,392279,237
Tender,392516,12
克尔,392528,7
Gangster,392535,16
MyDVD,392551,7
受之无愧,392558,6
Italien,392564,10
transformer,392574,6
布雷,392580,3
拓,392583,4
吳,392587,4
JamesSpader,392591,3
狂轰滥炸,392594,4
美人易,392598,3
荷尔蒙,392601,36
DiCarprio,392637,4
seven,392641,6
离谱,392647,9
爱马,392656,3
庄生晓,392659,21
张歆艺,392680,10
200708,392690,53
Parent,392743,3
讨巧,392746,19
健一,392765,17
dolphin,392782,4
Cynthia,392786,6
革命先烈,392792,4
claire,392796,9
还用说,392805,36
舍,392841,3
Segall,392844,3
阳光灿烂,392847,70
永利,392917,4
merylstreep,392921,3
CaryElwes,392924,8
麻花,392932,3
嘎嘎,392935,3
版冠希,392938,4
圣域,392942,3
維高,392945,5
Marceau,392950,14
史前,392964,9
marioncotillard,392973,18
CCAV6,392991,31
成年,393022,12
POSTMODEN,393034,3
SpiderMan,393037,8
湿气,393045,4
johnnydepp,393049,31
依萌,393080,4
finished,393084,3
Coraline,393087,3
RobertHardy,393090,12
藏兵,393102,4
阩,393106,8
Curry,393114,3
TaylorSwift,393117,4
片片,393121,235
几米,393356,7
Helms,393363,4
益岡徹,393367,4
MINICORPER,393371,3
木匠,393374,3
朽败,393377,6
两性关系,393383,41
EllenCrawford,393424,4
perfect,393428,37
喝八,393465,3
Mi1,393468,3
余话,393471,3
无双,393474,6
伯恩斯,393480,6
出賣,393486,3
合约,393489,6
Don,393495,27
孰,393522,4
TheTwilightSaga,393526,7
RyuheiMatsuda,393533,3
大三,393536,139
美元,393675,4
sobre,393679,3
Brophy,393682,7
记下,393689,3
强强,393692,3
塞米,393695,5
는,393700,3
普拉达,393703,3
JudeLow,393706,3
妇联,393709,7
Shock,393716,4
saga,393720,13
说不上,393733,4
康内,393737,9
潤一,393746,3
情欲,393749,71
经济,393820,9
能劲,393829,4
A4,393833,3
阿莱克,393836,3
打伞,393839,22
JeroenKrabb,393861,3
Martial,393864,19
丢脸,393883,14
德比尔,393897,3
出軌,393900,3
엽,393903,3
不看,393906,290
Others,394196,122
傷城,394318,3
禁区,394321,6
咣,394327,4
很雷人,394331,7
十二路,394338,7
苏西,394345,3
细腻,394348,109
Sch,394457,3
BonnePioche,394460,3
gloomy,394463,15
castle,394478,3
Delate,394481,3
闷闷地,394484,18
Takeshis,394502,9
柔柔,394511,3
BURTON,394514,16
抽抽,394530,41
Redford,394571,8
无足,394579,3
港劇,394582,84
太逗,394666,18
放牛班,394684,4
时别,394688,4
TiaCarrere,394692,3
西斯莱,394695,6
Corley,394701,3
Cantabile,394704,4
金发,394708,23
已入,394731,3
首歌,394734,3
损,394737,4
西街,394741,4
戏外,394745,19
M14,394764,3
扣子,394767,6
阿拉丁,394773,6
此枪,394779,4
基督徒,394783,7
網路,394790,3
ichiMatsuyama,394793,6
中井贵一,394799,3
Veronica,394802,3
虎,394805,14
不管怎样,394819,7
嘉庆,394826,4
hi,394830,7
Deus,394837,3
Forsythe,394840,3
老子,394843,78
一极,394921,5
Rangers,394926,3
Body,394929,10
trainspotting,394939,3
猛犸,394942,3
Segel,394945,4
一知半解,394949,27
FionaShaw,394976,18
MIJ,394994,6
女狼,395000,4
未始,395004,6
丑陋,395010,176
没笑,395186,7
爹多,395193,3
Criminal,395196,4
轉,395200,177
于婕,395377,3
幻灭,395380,28
2art,395408,5
真木,395413,3
不及,395416,15
Ganster,395431,3
Jonah,395434,3
历险记,395437,13
Bat,395450,3
ifOnly,395453,3
浪川大辅,395456,3
交谈,395459,5
凑乎,395464,4
dorian,395468,4
j,395472,14
斯坦森,395486,15
各类,395501,21
坂本千夏,395522,3
Courteney,395525,3
无解,395528,5
HUNTING,395533,3
Quill,395536,3
Bang,395539,10
安祖,395549,3
휘,395552,3
59,395555,17
bachelor,395572,4
monster,395576,17
想过,395593,3
NOVEL,395596,6
ChinaWeek,395602,3
Menzel,395605,3
小盆友,395608,23
Ice,395631,15
经典,395646,1664
左岸,397310,30
林朝贤,397340,4
reasoning,397344,38
BarrySonnenfeld,397382,5
直樹,397387,3
Moulin,397390,3
亚姆,397393,3
王翰,397396,4
原则,397400,18
卫国战争,397418,5
只不過,397423,24
fuzz,397447,3
上当,397450,116
洗个,397566,4
天書,397570,3
scientific,397573,3
AngLee,397576,17
範偉,397593,4
加州,397597,6
盖,397603,43
neJacob,397646,7
稲,397653,6
文森佐,397659,11
白賴仁,397670,13
TonyLueng,397683,33
斜线,397716,54
忠狗八公,397770,4
Sant,397774,19
susansarandon,397793,3
校院,397796,6
政策,397802,3
Kwapis,397805,6
二十分钟,397811,6
1895,397817,57
油菜,397874,56
四平,397930,3
deathnote,397933,3
zhanzheng,397936,3
首页,397939,7
粤剧,397946,3
张兆辉,397949,26
混堂,397975,3
聠,397978,3
黑盒子,397981,168
山公,398149,19
Avril,398168,4
基洛,398172,12
晴,398184,152
Goldman,398336,6
netflix,398342,22
Salles,398364,13
遍地,398377,68
巴兹,398445,8
东倒西歪,398453,66
Ooo,398519,9
mine,398528,4
57,398532,20
东征,398552,3
八厂,398555,24
谭至,398579,3
绝本,398582,4
奥寺,398586,6
人言可畏,398592,3
纯正,398595,3
老者,398598,3
TerryCrews,398601,4
便是,398605,17
改良,398622,8
阳红樱,398630,3
cars,398633,6
一再,398639,21
小红帽,398660,3
Space,398663,23
cross,398686,6
治,398692,44
CALIFORNIA,398736,162
噱頭,398898,45
私奔,398943,3
milkyway,398946,36
glory,398982,4
annaud,398986,3
斗阵,398989,16
eternal,399005,8
劉索,399013,3
maggieq,399016,6
極光,399022,3
盗版碟,399025,3
官司,399028,5
诗风,399033,14
新衣,399047,3
talk,399050,12
sport,399062,17
卓别林,399079,3
梁詠琪,399082,12
NeilJordan,399094,3
Ledger,399097,6
迪斯尼,399103,175
top3,399278,5
同等,399283,26
威柏,399309,3
MonicaBlucci,399312,3
Precious,399315,4
pikesi,399319,40
WilliamForsythe,399359,3
兼备,399362,4
atriceDalle,399366,3
颜料,399369,4
尊严,399373,81
朗,399454,32
driver,399486,3
百万美元,399489,3
科欢,399492,3
真实写照,399495,6
DardenneBrothers,399501,3
SophieMarceau,399504,11
觸,399515,3
叔,399518,99
温室,399617,6
广了,399623,4
零下,399627,3
勝平,399630,24
养成,399654,21
鎮,399675,60
Petits,399735,4
shaoshank,399739,3
雅弘,399742,6
過,399748,54
蘇聯,399802,3
NicholasHoult,399805,9
GuyHumor,399814,4
hwan,399818,3
TouchStone,399821,3
mass,399824,3
spy,399827,46
師傅,399873,4
傻冒,399877,3
小马,399880,19
logo,399899,7
地方,399906,311
遇寒,400217,4
石圭,400221,3
龙之子,400224,3
cannes,400227,6
simply,400233,6
盛夏,400239,73
AbigailBreslin,400312,12
RobertTylor,400324,3
灰烬,400327,11
萨穆埃尔,400338,3
得普,400341,3
Lost,400344,39
多角,400383,3
sife,400386,3
背後都,400389,3
AdrienBrody,400392,13
暴乱,400405,6
中情局,400411,6
板砖,400417,3
异能,400420,3
牛片,400423,50
GwynethPaltrow,400473,19
CULT,400492,175
娜塔莉,400667,27
盛筵,400694,3
病理,400697,5
菲,400702,21
walt,400723,3
路人,400726,3
朝鲜半岛,400729,3
茫乎,400732,13
20089,400745,3
Andras,400748,3
罢免,400751,4
ongmanee,400755,4
Berkel,400759,3
记实,400762,23
Starling,400785,3
夹缝,400788,3
一年级,400791,6
ChrisO,400797,9
repetition,400806,4
好点,400810,9
Deply,400819,6
贾里,400825,3
Karyn,400828,4
妙笔生花,400832,3
VeraMiles,400835,3
麦田,400838,4
內涵,400842,3
各赏,400845,4
独白,400849,17
要考,400866,3
新世紀,400869,3
IBM,400872,25
黑泽,400897,7
发现,400904,199
虚张声势,401103,4
亚麻,401107,3
Malone,401110,9
释小龙,401119,12
冲动型,401131,3
越来越少,401134,6
机巧,401140,7
shorts,401147,14
л,401161,3
anthony,401164,3
巨蓝,401167,3
hearts,401170,3
Alek,401173,3
蓝霉之夜,401176,3
modern,401179,20
爱与梦,401199,3
张耀阳,401202,3
极其重要,401205,3
MatildePiana,401208,3
um,401211,211
Matthew,401422,41
孔吉之媚,401463,3
一点一点,401466,3
陈奕利,401469,3
Flemyng,401472,5
向史,401477,3
冯,401480,51
摇滚,401531,107
奈特,401638,27
流彩,401665,105
橡皮擦,401770,3
青冥剑,401773,4
西方人,401777,6
濟公,401783,3
HKIFF2010,401786,18
1star,401804,3
Audrey,401807,14
鼻屎,401821,3
鄧子峻,401824,3
Nickolson,401827,3
郭濤,401830,6
20100109,401836,4
美劇,401840,62
Azkaban,401902,6
曉旭,401908,3
54,401911,8
失憶,401919,3
王柠,401922,4
齐薇格,401926,9
Almodo,401935,9
心怀,401944,3
summer,401947,59
傻乐,402006,6
圣经,402012,39
都給,402051,6
Brugge,402057,3
熊黛琳,402060,4
cents,402064,3
NNNNN,402067,7
之难,402074,3
Spy,402077,6
為,402083,32
黄土,402115,15
Hana,402130,5
刑事责任,402135,15
mario,402150,8
蜡之屋,402158,3
浮世绘,402161,3
내,402164,3
Ego,402167,3
郭峰,402170,7
本本,402177,10
Millionaire,402187,4
SUSAN,402191,4
父亲节,402195,7
民光,402202,7
玉木,402209,9
NANNY,402218,3
1010,402221,54
注册,402275,6
啮齿类动物,402281,3
Summer,402284,17
传播,402301,11
110,402312,3
春天,402315,19
GaleHansen,402334,3
ClorisLeachman,402337,4
也许,402341,162
Dillon,402503,3
福克斯,402506,133
Reitman,402639,7
套层,402646,3
LGBT,402649,122
红猪,402771,3
依赖症,402774,3
杨幂,402777,4
威能,402781,4
严紧,402785,111
雷克,402896,3
爛戲,402899,3
SHIT,402902,3
吉塞贝托,402905,7
AmandaPlumme,402912,3
da,402915,6
楼梯,402921,3
痒,402924,4
般般,402928,74
2018,403002,3
LatinAmerica,403005,6
Keira,403011,23
孫俪,403034,4
劳迪,403038,10
Wu,403048,7
尼尔,403055,31
JamesStewart,403086,3
豆儿,403089,4
Kelli,403093,4
hornby,403097,4
吉妮,403101,3
秦秦,403104,40
pied,403144,3
1930,403147,7
姜大衛,403154,3
葬心,403157,3
超烂,403160,17
Sanford,403177,3
chrisian,403180,3
八荣八耻,403183,4
Biblioth,403187,21
北国,403208,6
高高的,403214,4
Confession,403218,3
к,403221,6
RunForUrLife,403227,3
201012,403230,44
姿势,403274,10
长泽正,403284,9
绝门,403293,4
指南,403297,15
阵法,403312,3
ｈ,403315,10
boston,403325,11
TAXIDRIVER,403336,3
sky,403339,58
窗棂,403397,51
环贸,403448,3
罗兰,403451,22
麻帆,403473,3
怀斯,403476,7
JeanReno,403483,18
巴塞罗那,403501,9
哪颗,403510,3
SimonKinberg,403513,6
Isaacs,403519,3
标识,403522,68
BruceCampbell,403590,11
抢粮,403601,3
火神,403604,11
大同,403615,38
超好,403653,3
Czech,403656,11
去生,403667,3
Garfleld,403670,4
别样,403674,62
败家子,403736,3
泰,403739,284
AndyDavis,404023,3
terror,404026,11
不屈,404037,3
巨龙,404040,4
太牛叉,404044,3
庄斯顿,404047,5
别动,404052,3
吊带衫,404055,4
土木,404059,4
美蓮達,404063,5
穷开心,404068,74
拉锯,404142,3
SergioLeone,404145,3
高菲太,404148,3
艾方素,404151,9
叶思炜,404160,3
古训,404163,4
Siu,404167,12
withH,404179,15
哈爾,404194,3
多长,404197,7
Wan,404204,12
ChristianBell,404216,4
區雪儀,404220,3
Ratiocination,404223,4
煤灰,404227,8
Sex,404235,40
姜,404275,3
大洋,404278,9
edward,404287,18
困窘,404305,3
麦琪,404308,7
昆图,404315,4
之夢,404319,3
妈呀,404322,3
梁佩诗,404325,6
窮瑶窮,404331,9
Met,404340,3
锅鞋,404343,4
不免,404347,7
正史,404354,4
吵吵闹闹,404358,3
劉烨,404361,4
CheshireCat,404365,4
seeAgain,404369,35
引发,404404,27
动作类,404431,33
存亡,404464,102
智斗,404566,6
Marjane,404572,3
租客,404575,4
脱线,404579,9
暴食,404588,3
RobertPulcini,404591,3
Pan,404594,10
TVChina,404604,32
小号,404636,3
McDonagh,404639,3
头发,404642,30
Sep,404672,17
清代,404689,3
達聞,404692,3
aniem,404695,4
秦少波,404699,8
TheLastSamurai,404707,3
空隙,404710,3
分片,404713,194
orang,404907,3
師妹,404910,5
RoderickThorp,404915,3
陈之财,404918,3
KirkBaltz,404921,7
MichaelCain,404928,3
新鲜,404931,285
HUMAN,405216,3
厘米,405219,3
Mood,405222,3
局部战争,405225,6
乱猜,405231,324
江若琳,405555,3
感到,405558,27
Wonderland,405585,4
丹麥,405589,5
贝,405594,45
神作,405639,352
港大,405991,3
Taraji,405994,3
robots,405997,3
暴露,406000,13
外国人,406013,18
gyun,406031,3
逻辑思维,406034,3
张国柱,406037,7
ACTION,406044,3
JoannaKerns,406047,3
聪明人,406050,12
影,406062,907
圆圈,406969,3
Perry,406972,6
可艾,406978,3
鸡血,406981,28
gregor,407009,3
手冊,407012,20
Golmine,407032,3
‖,407035,455
britain,407490,17
哀哀,407507,13
Bernal,407520,11
Train,407531,4
徐濠莹,407535,3
DanielGim,407538,3
2008t,407541,32
保奈美,407573,3
球爷,407576,4
王朔叶京,407580,8
虎年,407588,55
人工流产,407643,7
濛濛,407650,3
竟,407653,49
朗斯,407702,5
唯妙,407707,13
Saffron,407720,3
仅仅,407723,90
乐景,407813,3
戒,407816,11
RobMarshall,407827,5
萝太,407832,6
丁海峰,407838,6
高技术,407844,63
Darkforce,407907,8
空城,407915,3
Champo,407918,3
吹來,407921,3
凝练,407924,68
Touching,407992,100
壮观,408092,12
SFI,408104,3
拉斯维加斯,408107,6
美纪,408113,11
籠褲,408124,3
日本式,408127,7
实力,408134,6
JasmineJessicaAnthony,408140,3
Woow,408143,4
桑特,408147,19
AX,408166,3
Yr2SemB,408169,3
Cave,408172,5
亚细亚,408177,20
西贡,408197,3
pianiste,408200,3
神经病,408203,231
奉节,408434,3
USAAnimation,408437,43
金礦,408480,3
highsmith,408483,3
中要,408486,4
Gay,408490,111
JackGellenhaal,408601,3
findYOURSELF,408604,25
古籍,408629,3
R3,408632,48
从不,408680,6
垮掉,408686,8
装纯,408694,7
BonnieWright,408701,18
想象,408719,157
抹,408876,10
过年,408886,18
擦,408904,57
烂烂,408961,23
Grams,408984,3
roadtrip,408987,4
容祖兒,408991,4
跳过,408995,6
陈冠希,409001,22
Odyssey,409023,7
老赵,409030,3
韦弗,409033,9
Geena,409042,3
烟枪,409045,11
萧远山,409056,3
文教,409059,3
Cents,409062,3
2010S,409065,39
扯谈,409104,3
黑影,409107,3
Gwynie,409110,3
彼枪,409113,4
年轻,409117,317
自小,409434,25
Lie,409459,4
新高,409463,3
斯波希,409466,4
艾拉,409470,4
淡淡的,409474,192
分数,409666,5
Gonz,409671,11
一指禅,409682,15
争锋,409697,3
片兒,409700,176
張艾嘉,409876,21
cooooooooooool,409897,3
严栩慈,409900,3
眩目,409903,9
芮尼,409912,3
科幻影片,409915,50
MiddleClassCrisis,409965,3
following,409968,7
错开,409975,12
Osborne,409987,3
莲见,409990,3
Wanda,409993,4
宫骑俊,409997,8
闭上眼睛,410005,3
卡鲁索,410008,3
郭智博,410011,9
说真的,410020,9
CockPuncher,410029,4
王家卫,410033,79
两级,410112,6
Prady,410118,10
古天樂,410128,57
帕丁斯,410185,4
jb,410189,3
凯西,410192,35
童子军,410227,6
Revolution,410233,3
菲耐斯,410236,3
Rodrigues,410239,6
魔派,410245,14
Cormac,410259,3
广陵,410262,3
梢头,410265,3
alfredhitchcock,410268,3
戳破,410271,4
100917,410275,4
几周,410279,4
精湛,410283,6
鍾,410289,33
engl1sh,410322,3
歌唱,410325,16
Terminate,410341,3
赵哥,410344,3
小市民,410347,41
从头开始,410388,3
嗷嗷,410391,3
麗素,410394,3
Ｕ,410397,30
JaimeKing,410427,3
AardmanProduction,410430,3
isle,410433,3
人眼,410436,3
地区,410439,442
Frost,410881,12
CHS,410893,230
倩丽,411123,828
Darrieux,411951,3
踢,411954,12
Kelly,411966,28
室内乐,411994,3
足以,411997,22
大鱼,412019,6
甘斯布,412025,3
FemStudies,412028,4
出入相随,412032,68
不羁,412100,15
SOHO,412115,3
野岛昭生,412118,3
戴笠,412121,4
普罗旺斯,412125,6
换成,412131,6
一二三四五六七八九十,412137,3
Tonari,412140,3
Schneider,412143,3
关惠美,412146,3
帕索,412149,3
Bernhard,412152,4
敦煌,412156,3
凯齐,412159,3
godard,412162,3
jaja,412165,3
金容華,412168,3
建外,412171,3
异想,412174,20
衰,412194,3
清查,412197,3
落淚,412200,3
PCHY,412203,4
MOMA,412207,14
值得尊重,412221,4
1204,412225,3
拍下去,412228,3
Kor,412231,50
AntonChigurh,412281,3
深度,412284,182
captain,412466,3
韦布,412469,4
Caribbean2,412473,3
Pie,412476,5
JonathanScarlett,412481,3
HopeDavis,412484,3
邓一君,412487,3
Crysten,412490,4
超神作,412494,3
煙花,412497,3
建设,412500,3
老友记,412503,12
歐洲片,412515,68
咔,412583,8
道具,412591,19
保全,412610,62
愤懑,412672,4
麥迪遜,412676,3
＋,412679,20
凄美,412699,53
Jugnot,412752,3
Bowie,412755,12
020,412767,3
陈国辉,412770,4
cannes06,412774,3
QuintonAaron,412777,4
RalphFiennies,412781,3
柏芝,412784,5
帿,412789,8
画家,412797,22
提拉,412819,3
해,412822,3
NicholasCage,412825,15
午夜,412840,34
FrancisFordCloppola,412874,3
一线,412877,3
dogville,412880,3
Puppylove,412883,4
JerzyStuhr,412887,3
嘉德,412890,4
保羅迪諾,412894,3
打破,412897,30
６,412927,10
阿方索,412937,16
风景画,412953,6
Baltimore,412959,17
PeterLorre,412976,3
夹,412979,6
連凱,412985,9
maurer,412994,8
卡,413002,249
可鲁,413251,3
无非,413254,7
NightShyamalan,413261,5
Bert,413266,3
LorryAyers,413269,4
霍,413273,29
0107jst,413302,3
路比桑,413305,5
拥抱,413310,16
妮丝,413326,6
机车,413332,4
亞,413336,28
效应,413364,34
藏书,413398,25
点滴,413423,6
剪纸,413429,8
医药,413437,4
史瓦,413441,3
亡国,413444,7
Pierce,413451,12
HelenaBomCarter,413463,4
木马,413467,7
Leonardi,413474,3
ff,413477,6
装相,413483,4
Spidey,413487,8
霍欣,413495,4
好痛,413499,9
Alberto,413508,3
触动,413511,249
DarkHumor,413760,23
LOSERS,413783,9
失泽爱,413792,3
神经衰弱,413795,3
陈浩南,413798,3
ZooeyDeschanel,413801,9
benigni,413810,3
银狮,413813,7
Griebe,413820,3
出其不备,413823,6
blues,413829,5
